transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type,account_number,balance,customer_id,name,email,phone,address,dob,created_at
667499c6-fe6c-4d93-8a2c-acc9a4da6700,2025-01-12T16:35:56.039325,1596.06,payment,"Roberts, Mills and Wilson",Vickieport,False,False,68553.26,70149.32,bd1d69b6-8f30-4f6d-ad72-946c305c47ad,checking,DBSU67899405391037,70023.63,55a766a2-53b6-4ffe-9715-73db067ae9df,Alicia Lewis,anaacosta@example.net,(214)534-1036x97117,"0953 Lopez Skyway Apt. 851, South Morganton, SC 51210",2005-12-22,2024-11-20T23:59:33.994221
b023d9cd-f50f-40e6-ac19-93371f61cda8,2025-01-29T10:29:44.832446,4142.31,payment,Moody and Sons,Williamsport,False,False,84373.65,88515.96,425ec9d5-4821-4e6f-ba86-92e5432c6ba9,credit,WVND22868528975585,83538.79,2ae090c9-6d60-42c7-90af-86ec448ed9a7,Linda Romero,terickson@example.com,9556169409,"Unit 9930 Box 9728, DPO AP 95027",1981-05-28,2024-06-13T06:32:22.345126
dcb81c3d-e2a0-45b0-b135-636f9ecdb2a6,2025-03-28T00:00:04.955182,1844.95,purchase,White Ltd,Smithside,False,False,35645.39,33800.44,b412f2ab-ebc1-4382-a38a-7a07d1c16b0a,checking,HLOJ38421503178078,33357.73,2f648fc2-7374-4692-ba7c-e83e92e24b13,Brent Burton,parkerscott@example.net,(621)445-6232x858,"5171 Karen Fork Suite 851, Smithside, DE 60110",1964-04-29,2020-10-23T09:42:12.368166
0ecfdbc3-0ec1-492f-a870-7f41ee99df3a,2025-02-03T17:24:36.429208,3984.79,withdrawal,Butler PLC,Arielmouth,False,False,14325.25,10340.46,af5878f2-f9b0-46ac-82f3-7fa645d755fb,savings,IYOA72006425690877,10212.28,17553c5d-a129-4c84-9b57-4c040ddfcaad,Michael Miller,brownamy@example.net,598.922.5871,"72867 Angelica Spring Suite 064, Lake Jefferyland, AZ 56035",1962-09-10,2022-04-18T20:35:29.361480
de08a03f-e341-40fc-8496-a5c14bd5a767,2025-03-17T13:57:03.289007,4835.52,withdrawal,Davenport-Bass,Port Dillon,False,False,33800.44,28964.92,b412f2ab-ebc1-4382-a38a-7a07d1c16b0a,checking,HLOJ38421503178078,33357.73,2f648fc2-7374-4692-ba7c-e83e92e24b13,Brent Burton,parkerscott@example.net,(621)445-6232x858,"5171 Karen Fork Suite 851, Smithside, DE 60110",1964-04-29,2020-10-23T09:42:12.368166
5227eea5-f48b-400c-90a4-49cda0d4a539,2025-03-03T13:34:54.932560,2404.84,payment,Contreras-Hernandez,Christopherchester,False,False,79158.43,81563.27,0a931dad-7dfb-481e-a00c-c74f2a08268e,credit,RACZ99488375503758,75771.25,2f648fc2-7374-4692-ba7c-e83e92e24b13,Brent Burton,parkerscott@example.net,(621)445-6232x858,"5171 Karen Fork Suite 851, Smithside, DE 60110",1964-04-29,2024-01-16T07:16:43.671206
f7a689ba-df17-4a8f-b6d4-922c61a235c5,2025-02-07T10:59:25.159306,162.69,transfer,Morgan-Williams,Fitzgeraldland,False,False,6031.34,5868.65,1f9f5c71-20d5-457b-8d70-f2d087331d7e,credit,RPUY25639427881658,8931.04,a130f765-1188-4e93-a8f2-07d9e47e760e,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-03-31,2020-01-21T09:00:48.144119
5266f40a-366e-4512-bf11-857fc95ae64c,2025-03-25T18:21:53.501381,2207.99,purchase,"Johnson, Mccoy and Ingram",Annville,False,False,16616.94,14408.95,3e5ac5a7-9cc4-40a3-9fbc-019dedb65eb3,checking,GWZK65126944869594,16616.94,801d6dd6-74d3-4387-9e21-b7fca38784a9,Thomas Brown,holmeskevin@example.org,335-484-1438x42498,"99590 Christopher Row, Debrashire, MT 81517",1982-09-18,2025-03-22T22:54:36.172955
c8cb7869-a190-426c-a648-e5fdcb09f4a0,2025-03-04T06:53:12.041294,2511.59,deposit,Lee PLC,New Aimeefort,False,False,60878.15,63389.74,525a1133-5f28-4db6-b836-4bd84936e614,checking,FUPO03843098839205,60878.15,3ac71a7e-c58b-4b8c-affb-989c0b57bafb,Jamie Chavez,mitchellgriffith@example.net,+1-910-822-9014x767,"6149 Rose Inlet, East Randallton, AL 27295",1959-10-05,2021-04-05T06:22:24.655311
f96a3d58-761c-4017-922a-f29f5cf59144,2025-02-18T14:54:25.605300,2595.82,transfer,Martinez PLC,North Joshua,False,False,47080.16,44484.34,8c1a3145-4ff8-446a-a91a-94df280dddac,credit,PEWX61493316373516,45697.13,e846e28e-f9d5-487d-965c-cea50d5d3ce7,Tiffany Turner,greenmichael@example.org,6177426841,"72795 Miles Mountains, Port John, WV 78595",1998-08-21,2020-03-30T10:54:04.776076
50485c59-c441-47f6-b5e3-1fd440e371d5,2025-01-20T21:47:20.584967,1572.19,deposit,"Combs, Riley and Miller",Richardton,False,False,38807.38,40379.57,c6ce8603-75a8-4baa-863e-1b5931e57441,savings,WMMM68327238656242,35373.17,e9ef4601-f1b6-477a-9a54-f322c6bf4424,Elizabeth Mendez,powerslawrence@example.org,412-952-8669x2966,"274 Jacob Ville, Harveystad, AL 64019",1948-07-19,2020-09-15T07:31:51.321193
7fd1bde4-f2d6-42c2-8f92-70ededc8835b,2025-02-17T12:59:06.386715,3380.96,withdrawal,Morgan and Sons,Johnsonhaven,False,False,76080.05,72699.09,8d773843-13d1-4216-8451-22d53e40bb74,credit,ZJJF09494079290490,77689.5,b2e9c675-c8d7-498f-9ccc-ad4bbcfe6028,Leah Cruz,iedwards@example.org,513-889-9940x438,"76137 Allison Bridge, Sarahberg, MS 74999",1967-11-18,2021-07-05T18:09:10.949521
7dd9df61-ab30-4a9b-b424-1af61a894edc,2025-01-31T16:49:22.741616,4786.9,transfer,Davis-Petty,West Douglas,False,False,68419.01,63632.11,82ee11d1-830a-46f0-af16-b42314b97791,savings,VTCK70184094353344,75153.4,4d2c74a9-6738-4644-90a9-b15a58041152,Teresa Powers,heather62@example.com,(428)873-3427x0866,"1751 Brett Lane, Port Charlesshire, VA 88509",1977-04-07,2022-10-20T22:56:26.296593
ece507ca-f72f-487a-aed8-5175c3b2bbfe,2025-01-25T17:17:08.378552,3857.02,withdrawal,Moore Group,North Christina,False,False,13089.86,9232.84,f8731429-307f-47dd-a5dc-c8ca922816c7,checking,FPKL39423733343333,16996.62,4d1b84f5-88b4-4af3-b858-0fba00c6a36b,Raymond Shannon,perezwilliam@example.org,8305756220,"541 Wilson Spring Apt. 238, South Caseymouth, VI 37503",1991-11-12,2024-05-27T21:12:25.075980
d8fe0f32-1625-469e-b2e4-087647daa356,2025-02-01T11:10:57.004120,1747.27,deposit,Reeves LLC,Garciaberg,False,False,65325.98,67073.25,54bc95a3-4094-4878-a26c-bc974ebaf005,checking,OAYU86209593518638,66675.36,6cb01cfa-2094-4edf-b96c-728d3b341847,John Archer,smithcarlos@example.com,800.368.4866,"1418 Terri Drives, Peterland, ME 92077",1969-01-04,2023-08-07T08:09:39.703517
0d6854ad-54bb-4e84-bd8c-606bd8e8c830,2025-02-09T22:23:37.428483,2869.52,purchase,Scott-David,North Jamesshire,False,False,52271.1,49401.58,7c13cbc7-76d6-4d53-ae98-077d83e53de0,credit,JDUO97497350208021,51431.16,00b0be18-34c9-4f99-a4fa-d89b8def9571,Meghan Cisneros,melindagregory@example.com,4219355690,"USNV Wallace, FPO AE 75726",1948-08-16,2021-06-26T17:06:16.342809
2dc72596-da18-447f-bafa-830c3ca7e94d,2025-01-23T21:01:43.603533,1455.81,transfer,"Goodwin, Cruz and Wilson",West Stevenchester,False,False,46496.73,45040.92,e1277a2e-0f3e-42ac-8903-81581ff45884,checking,JTAQ24043350488899,44773.82,87136c17-286e-49ca-b78b-7c20eb1befca,Lisa Mayer,allencarlos@example.net,5792030673,"95995 Kevin Divide Apt. 644, New Stacyburgh, SC 89466",1968-04-24,2020-10-24T15:06:49.907059
cd3f1440-105f-4164-a472-6af496226a77,2025-01-07T07:57:55.057564,3281.58,deposit,Russell and Sons,West Angelashire,False,False,45040.92,48322.5,e1277a2e-0f3e-42ac-8903-81581ff45884,checking,JTAQ24043350488899,44773.82,87136c17-286e-49ca-b78b-7c20eb1befca,Lisa Mayer,allencarlos@example.net,5792030673,"95995 Kevin Divide Apt. 644, New Stacyburgh, SC 89466",1968-04-24,2020-10-24T15:06:49.907059
48f3f934-9864-4d79-816f-2d73e4a6faf3,2025-03-07T07:16:49.800006,1359.31,payment,Hines Ltd,West Ashley,False,False,87894.06,89253.37,c411bfcb-0d61-4a49-90bf-65d61e19e464,savings,PTNC14351906698490,89081.56,8594111f-aba3-4bfa-9346-65e586b5fe07,Brittney Olson,bellangela@example.org,001-649-636-8998x09402,"PSC 5022, Box 9612, APO AP 83492",2005-05-06,2024-12-24T07:17:11.824610
754e5a58-8f5b-4fc5-8ed6-c57b544cca7f,2025-02-13T03:22:31.557552,3080.31,purchase,"Mason, Patton and Thomas",Port John,False,False,56923.08,53842.77,a847d0ac-ccd9-47c9-a5c9-6b3ae50bd59d,credit,UNIL25777547812914,54677.32,cf99e46f-3b9d-4a1f-a5fd-3d8dd01330bb,Mrs. Hannah Montoya MD,rowejoel@example.net,001-259-762-9233,"4494 Derek Terrace, Sellersview, VI 86470",1947-11-22,2024-07-09T22:25:59.036343
2ed2e1f1-6e6f-43cb-80ab-cc625448853d,2025-04-03T03:32:57.199245,1132.23,payment,"Hayes, Smith and Marshall",Deniseburgh,False,False,84779.52,85911.75,f2f75d50-1020-41a4-8240-af17715c9c52,credit,MMHC77971775170166,87370.87,8594111f-aba3-4bfa-9346-65e586b5fe07,Brittney Olson,bellangela@example.org,001-649-636-8998x09402,"PSC 5022, Box 9612, APO AP 83492",2005-05-06,2020-03-09T22:20:40.605965
a0b17856-6f4b-45c3-a09e-1683322ada92,2025-01-01T01:15:37.618522,3588.2,withdrawal,Nelson-King,Kiddborough,False,False,7728.88,4140.68,c66ac202-93c1-453b-967c-54ac49b2ffca,checking,NYAI63331279757366,8670.85,3d14232b-b0b9-4849-b979-17eb141daccd,David Murphy,jimenezryan@example.org,(783)888-5160x6071,"1605 Laurie River Suite 516, East Ryanfurt, NC 10809",1966-03-05,2024-02-02T05:29:36.029258
53fba180-a208-4e31-a3bb-dd7841c1cfd1,2025-02-26T14:28:59.708270,4889.66,payment,"Campbell, Martin and Ferguson",West Christopherville,False,False,10830.03,15719.69,a6443269-da23-4d76-a3bc-d61e4b48377d,credit,LJED68942104478985,12340.62,794c7fe3-02fd-4436-b989-94e0266106c2,William Moreno,terrigarcia@example.net,448.503.9652,"059 Anna Field Suite 842, Johnsonton, IN 79362",1954-02-21,2022-04-14T06:08:00.890942
75305372-9eaa-4b43-a559-10fc6b6d8e41,2025-03-22T08:03:10.087357,3780.78,transfer,"Hawkins, Ramirez and Reynolds",Nicolemouth,False,False,25974.88,22194.1,68710c3a-08e8-4fe5-ae16-6b87e9ef0c0e,checking,KPXQ45218230768104,25974.88,3d14232b-b0b9-4849-b979-17eb141daccd,David Murphy,jimenezryan@example.org,(783)888-5160x6071,"1605 Laurie River Suite 516, East Ryanfurt, NC 10809",1966-03-05,2024-11-28T13:36:23.396061
d0f9014d-8ef5-41a2-81f3-b0666bb172eb,2025-03-03T10:35:10.402586,3263.23,purchase,"Chavez, Sanchez and Bird",Jasonmouth,False,False,44484.34,41221.11,8c1a3145-4ff8-446a-a91a-94df280dddac,credit,PEWX61493316373516,45697.13,e846e28e-f9d5-487d-965c-cea50d5d3ce7,Tiffany Turner,greenmichael@example.org,6177426841,"72795 Miles Mountains, Port John, WV 78595",1998-08-21,2020-03-30T10:54:04.776076
fe052a82-9a37-480c-ad15-403c46efb843,2025-01-02T12:51:14.057144,4411.81,deposit,"Anderson, Nielsen and Lynch",North Emilychester,False,False,102198.19,106610.0,fcc1cab6-1187-47dc-a5ea-42e8136f4ef7,checking,SYFT84257991366210,92972.81,2446a98e-ada1-4060-a1b5-7fbc77cf0ad5,Taylor Jones DVM,mitchellhector@example.org,001-865-467-6618x25128,"04786 Morrow Gateway, Reedview, ID 95531",1991-04-26,2021-01-24T06:20:37.735033
2ee342af-6354-4115-8eca-4eb21836c718,2025-02-23T18:18:08.757524,935.63,deposit,"Warner, Farmer and Medina",New Anthonymouth,False,False,58403.02,59338.65,5c72914e-5416-45e8-a5eb-4039d6673a71,checking,VHNH92649578232983,61652.58,569a4a1f-69c1-4a42-8455-f675f1b78b31,Dana Burns,ethompson@example.net,+1-255-424-1406,"33468 Michelle Trafficway, South Rhondaburgh, PA 01610",1954-06-24,2024-07-17T09:17:39.243216
05ee0ab8-2c2f-4dde-9843-53cc2eefef21,2025-03-07T00:39:37.905594,1495.47,purchase,Stanton-Bennett,Paultown,False,False,9479.69,7984.22,ce4b6d2a-9cfa-4cb9-af3b-ff88050ca0de,savings,SVOF96590277167014,9479.69,e9ef4601-f1b6-477a-9a54-f322c6bf4424,Elizabeth Mendez,powerslawrence@example.org,412-952-8669x2966,"274 Jacob Ville, Harveystad, AL 64019",1948-07-19,2023-06-13T23:50:33.281292
2a904795-f258-4534-a587-7ffb963fa8cd,2025-01-13T01:38:49.345569,4945.55,deposit,Mayer-Wallace,Lake Andrew,False,False,84124.73,89070.28,d495697e-106b-4300-a5bf-b8fe089d07b4,checking,XUMM34163894484631,86570.94,fe25b13b-cb6a-4dc5-b50a-fb621b454e7b,Richard Cooper,ingramjill@example.com,(405)385-2772,"43030 Mahoney Passage Suite 874, Port Deborahport, MI 06766",1998-02-19,2020-12-16T21:39:34.197859
7af08247-67af-409e-8a03-9d03e4424aa4,2025-01-28T04:40:16.028054,2342.76,payment,"Howard, Davis and Austin",Lindseybury,False,False,26792.42,29135.18,d9f1152b-2453-4b80-98a3-b287f4b9bcde,savings,KPOK94929955620533,30374.07,69d7358e-b2f0-4471-a062-9440ccfcd6c7,Karen Short,kvasquez@example.net,+1-502-829-4131x86999,"9649 Chelsea Streets Apt. 334, East Johnside, CA 21018",1939-06-12,2023-10-02T01:55:17.484215
5b79722b-78e7-497c-b479-c4aa1da510c8,2025-01-23T15:50:39.578869,3656.94,transfer,Coffey-Johnson,Conwayborough,False,False,64786.88,61129.94,ed413735-b53e-4ae0-876c-f445e4dcaef2,checking,COZU05865094801413,66828.01,7a97d35d-f21e-41be-957d-7bef268d8c9f,Veronica Allen,xhall@example.com,7573662702,"87026 Charles Tunnel Suite 596, Port Markside, MS 42006",1981-11-19,2025-01-21T21:52:08.326711
791a9c53-7684-40cf-8aa2-1d4b040de521,2025-01-01T16:33:54.984382,3954.88,withdrawal,"Foster, Kane and Carroll",Jacksonborough,False,False,46555.93,42601.05,b84fbcf4-f15e-4fc5-be86-314eb3270a71,savings,UZBM48909010016761,45918.65,f891cd7c-e9b9-465e-a22e-694c2f3b08a0,Ashley Bird,shawn88@example.com,(687)443-1527,"9329 Wilcox Passage Suite 161, East Thomas, IA 01396",1956-12-30,2022-11-18T19:47:16.118961
efd71ca7-715a-4f1d-8ee8-315093d6dd21,2025-03-05T19:51:20.765195,4281.45,payment,"Chambers, Morrison and Thompson",Lake Calvin,False,False,106610.0,110891.45,fcc1cab6-1187-47dc-a5ea-42e8136f4ef7,checking,SYFT84257991366210,92972.81,2446a98e-ada1-4060-a1b5-7fbc77cf0ad5,Taylor Jones DVM,mitchellhector@example.org,001-865-467-6618x25128,"04786 Morrow Gateway, Reedview, ID 95531",1991-04-26,2021-01-24T06:20:37.735033
f5b405d0-6b1b-488e-967c-1a4894ff977f,2025-01-26T02:44:03.531313,438.26,withdrawal,"Foley, Ibarra and Daniel",Jamestown,False,False,93495.22,93056.96,66d772eb-2d3d-4dca-ac17-ca4a2e25c52d,savings,OFJM19196570132902,92959.83,cf99e46f-3b9d-4a1f-a5fd-3d8dd01330bb,Mrs. Hannah Montoya MD,rowejoel@example.net,001-259-762-9233,"4494 Derek Terrace, Sellersview, VI 86470",1947-11-22,2023-06-25T08:36:15.350378
4c871f78-1a3e-4fe3-982a-a9e5ab5ffcac,2025-04-06T22:52:35.447921,1621.39,deposit,"Byrd, Mendez and Becker",Smithchester,False,False,53842.77,55464.16,a847d0ac-ccd9-47c9-a5c9-6b3ae50bd59d,credit,UNIL25777547812914,54677.32,cf99e46f-3b9d-4a1f-a5fd-3d8dd01330bb,Mrs. Hannah Montoya MD,rowejoel@example.net,001-259-762-9233,"4494 Derek Terrace, Sellersview, VI 86470",1947-11-22,2024-07-09T22:25:59.036343
3127f57c-d64a-4992-8c20-c02a3802afd8,2025-03-04T00:02:34.576687,2236.44,transfer,"Williams, Mcmillan and Reynolds",Hillhaven,False,False,52277.82,50041.38,6017e28d-7911-4e45-b592-bc14755d4724,credit,ACMV45104636815798,52277.82,000a44e6-a30f-407e-8262-9986273e4e48,Donna Landry,gibsonleonard@example.com,768-908-7603,"48247 Martinez Roads, Lake Eric, OH 02293",1976-10-25,2020-06-18T07:52:32.509736
4f4cc13e-24af-4292-a2b8-dd8b15747693,2025-02-15T03:12:35.966218,3615.8,payment,Holmes-Williams,North Joshua,True,False,43388.97,47004.77,d2791890-e1c9-4284-a325-157afa36fb38,checking,GLBV31365024916300,44202.99,3fa012b4-7930-420b-8911-4f70d3f6d324,Laura Mcgrath,davidtodd@example.org,(433)620-6163,"68685 Stone Well, Port Isabellashire, NC 55498",1946-11-30,2023-01-22T20:04:17.162024
f32fc075-0d0e-4511-88e1-af5efe8d991f,2025-02-10T15:12:00.410065,2329.65,purchase,Stewart-Myers,Christophershire,False,False,41221.11,38891.46,8c1a3145-4ff8-446a-a91a-94df280dddac,credit,PEWX61493316373516,45697.13,e846e28e-f9d5-487d-965c-cea50d5d3ce7,Tiffany Turner,greenmichael@example.org,6177426841,"72795 Miles Mountains, Port John, WV 78595",1998-08-21,2020-03-30T10:54:04.776076
2036ce81-838d-415d-bd62-5632281db8bb,2025-03-20T03:03:45.693951,1840.88,withdrawal,"Perez, Norris and Rosario",East Frank,False,False,12589.26,10748.38,caedf6a6-f019-495c-907d-247221ca0096,savings,VJTC47660728326842,17464.8,8278d09b-5ad5-4b10-a36c-4e4f8d1de83a,Steven Hunter,snguyen@example.com,+1-823-266-2994,"9957 Ramos Forest, Leonburgh, TN 11615",1958-07-24,2021-07-27T09:08:17.179392
4008097a-21f5-481a-bf0e-fa0366810ff4,2025-01-31T01:33:18.184428,2277.62,transfer,"Garrett, Johnson and Reynolds",New Lauramouth,False,False,22194.1,19916.48,68710c3a-08e8-4fe5-ae16-6b87e9ef0c0e,checking,KPXQ45218230768104,25974.88,3d14232b-b0b9-4849-b979-17eb141daccd,David Murphy,jimenezryan@example.org,(783)888-5160x6071,"1605 Laurie River Suite 516, East Ryanfurt, NC 10809",1966-03-05,2024-11-28T13:36:23.396061
ea5f58bd-4d53-4083-aff4-5195f644be38,2025-03-23T07:17:25.513170,4564.42,payment,Rodriguez and Sons,Marissamouth,False,False,33167.14,37731.56,5fa14b52-1b33-4bec-b4b8-e36857a9ec62,checking,TXMX56999880817703,34248.91,268d35e8-eb7a-43c7-b7b7-7350c02e8917,Erin Hernandez,ramireztracey@example.org,+1-742-210-2053,"68117 Strickland Passage, South Williamton, VA 86864",1974-09-21,2022-09-24T20:16:26.779090
3ef2ba96-6ffa-43af-9629-e28f022e83e7,2025-02-20T06:27:28.105873,4366.31,payment,Harding PLC,Duranmouth,True,False,33221.61,37587.92,cb5a8716-8da8-47ed-bb82-d34a7f3583a3,savings,ZPJI89061203471754,36014.18,4d85be1c-9942-4a2d-ac05-22916e4eec0c,Craig Morales,aguilarjonathan@example.org,9132721510,"670 Vega Extensions Suite 324, Seanberg, AZ 80993",1981-05-14,2021-11-25T09:27:29.845545
27b80aef-82f0-4139-b616-3c3b07302d5e,2025-02-26T00:01:56.035772,565.48,payment,Villegas Inc,Edwardsland,False,False,18548.53,19114.01,e7a2acf9-210a-4823-b2bf-c8c0d50ca3b9,credit,UFQR51587996846081,24562.46,d9e2fbe8-ac1b-4a49-8524-b951a1c2e768,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-02,2020-02-18T14:48:13.262749
7876f735-d68a-4624-a3c0-2170430c9b9d,2025-03-17T16:57:42.214232,753.51,payment,Ellison Group,West Cherylchester,False,False,50441.55,51195.06,bddee081-8d95-406c-a925-be13730fc0e9,savings,VGTU11192692124471,52146.1,da768069-b115-4b81-a303-9cb0bb76fc78,Robert Soto,daniellereynolds@example.org,001-393-479-6603x3419,"1478 Harper Ridge, Matthewsstad, MI 60513",1981-03-30,2023-05-13T20:12:57.774046
db836698-e819-4968-bdf2-0dc26f48d7d5,2025-01-07T08:44:10.182686,3586.01,transfer,"Brown, Williams and Horn",Davischester,False,False,95049.8,91463.79,cb4a546c-42ef-4f46-8391-65bd6df7542f,credit,OUMN50618091901581,99928.96,a5da3d42-dc98-45fa-88fb-6a7dae0872d3,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-20,2021-07-11T13:37:43.403423
ad4cbfe8-31f0-43e6-a567-85c6a20bf891,2025-01-23T13:11:02.079212,664.06,deposit,"Cobb, Hanson and Chavez",Popeville,False,False,40500.24,41164.3,a7d66fba-b0df-4e41-956d-fa9e9d5968dc,checking,TPWV57113055488510,40500.24,2268db3b-dcb0-41de-a267-5e928de368ff,Gary Mccann,uterry@example.net,+1-944-443-1069,"1497 Collin Ford, Lake Kelly, CO 62572",1996-08-21,2024-09-21T08:25:24.377624
3f3145e4-0e2f-46c5-86c4-8084ae3a45de,2025-02-02T20:26:26.461708,3365.47,deposit,"Logan, Gibson and Murphy",North Curtis,False,False,49936.34,53301.81,6db0dcd2-4370-4745-8aac-804d47ee178c,savings,WMPI28604765801856,49936.34,da7f0890-f106-4b22-95ea-ffb3af50dc4b,Jacob Preston,ykline@example.com,(877)458-4161,"15447 Jackson Mills Suite 705, Hillton, CA 88474",1982-08-12,2023-03-20T09:51:03.887505
b2d70c84-e14b-4e38-9665-46fca84c188f,2025-02-27T13:44:09.168870,4083.18,withdrawal,Watkins and Sons,Lake William,False,False,59338.65,55255.47,5c72914e-5416-45e8-a5eb-4039d6673a71,checking,VHNH92649578232983,61652.58,569a4a1f-69c1-4a42-8455-f675f1b78b31,Dana Burns,ethompson@example.net,+1-255-424-1406,"33468 Michelle Trafficway, South Rhondaburgh, PA 01610",1954-06-24,2024-07-17T09:17:39.243216
cf384ed0-e5b4-4879-80d2-cac269744312,2025-02-04T09:03:45.792018,1725.92,deposit,Hardy-Wallace,East Laura,True,False,97889.66,99615.58,d3a1ca55-2a9d-4389-aef2-7fd615337138,checking,RTBA28772175354083,94738.02,0abd3392-85ad-4a97-aeab-205ccb0990a1,Christopher Owens,wmartinez@example.org,447.341.1249x035,"8044 Anthony Lodge Suite 883, South Curtisberg, DE 02068",1943-06-16,2022-11-25T00:08:20.954067
f8e2c1ad-b762-49fb-96cb-e148d8c4404b,2025-01-06T20:26:02.501179,1439.02,purchase,Silva-Palmer,Larryside,False,False,22772.72,21333.7,9bf397c3-c727-4e0d-8222-3c418a3b34ee,savings,IAKM82996291450461,26755.48,e7fe30d5-3f9b-44de-aae5-1097cbbd8243,Susan Murray MD,tyronemoran@example.net,001-446-377-3782x639,"8404 Monroe Prairie Suite 278, Reedside, WV 71729",1964-11-29,2022-08-14T04:47:07.298045
1b3dd397-383e-491f-b6ef-ec78f4966953,2025-03-17T00:21:40.400941,4964.32,withdrawal,Harrison PLC,Kellytown,False,False,21369.55,16405.23,9b5f5153-d281-41d8-b29c-fdde81195408,savings,MXBR68034764472649,23894.89,923b71c5-028c-4467-881c-5f06b6a1ad1b,Stephen Sanchez,qhudson@example.com,207-552-7354x54948,"8377 Mcguire Course Suite 363, Elizabethstad, NJ 73045",1975-05-14,2024-11-02T23:20:32.839980
fca7b5df-6fc8-4397-bd4d-ce06ab7c2896,2025-02-20T01:49:39.203579,3415.24,purchase,"Gregory, Brown and Hunter",South Mauriceborough,False,False,65949.74,62534.5,09e02eb2-545d-47d2-b6f2-1ccd02eaf9fd,savings,EJAK14770538338848,65949.74,17aa5deb-2df9-4a9c-8960-ee8911684f24,Amy Mendoza,gsimmons@example.com,001-771-815-9212x499,"Unit 8478 Box 9611, DPO AP 85817",1998-12-12,2022-07-18T05:06:50.203703
a7cd271c-6523-4d86-9856-82ef47a93ac0,2025-03-03T23:05:15.466536,896.48,purchase,Glover LLC,Lake Thomas,False,False,76158.1,75261.62,bcb662c8-67de-43e6-8a2b-4b644938a380,checking,BOLE24593344196931,79579.8,474acbb1-7136-4436-8dba-d24b0bf27b92,Tanya Evans,ashleyatkinson@example.net,+1-856-521-8501,"996 Johnson Groves Suite 735, Reynoldsshire, TN 50317",1945-02-02,2023-10-23T23:23:44.701188
357bfd68-4757-4927-aa9c-6ed0ceaeba1b,2025-03-08T22:09:06.305295,3782.12,purchase,Greene-Rivera,Christinachester,False,False,9232.84,5450.72,f8731429-307f-47dd-a5dc-c8ca922816c7,checking,FPKL39423733343333,16996.62,4d1b84f5-88b4-4af3-b858-0fba00c6a36b,Raymond Shannon,perezwilliam@example.org,8305756220,"541 Wilson Spring Apt. 238, South Caseymouth, VI 37503",1991-11-12,2024-05-27T21:12:25.075980
02ca1180-3f67-4d74-876d-bb7e7fb1f417,2025-02-01T18:54:34.123903,2662.01,deposit,Gibson Inc,Robinsontown,False,False,72699.09,75361.1,8d773843-13d1-4216-8451-22d53e40bb74,credit,ZJJF09494079290490,77689.5,b2e9c675-c8d7-498f-9ccc-ad4bbcfe6028,Leah Cruz,iedwards@example.org,513-889-9940x438,"76137 Allison Bridge, Sarahberg, MS 74999",1967-11-18,2021-07-05T18:09:10.949521
24030240-6390-4804-bad4-ba246cae3aa8,2025-03-03T18:56:14.191883,779.83,withdrawal,"Hall, Hanson and Allen",Lindsayfurt,False,False,24.99,24.99,65f03631-8e48-451f-8157-9bedcf08142d,credit,NNBK58303441448850,3669.68,6cb01cfa-2094-4edf-b96c-728d3b341847,John Archer,smithcarlos@example.com,800.368.4866,"1418 Terri Drives, Peterland, ME 92077",1969-01-04,2020-08-06T23:47:36.408801
2d104452-f604-414d-9904-21a7fda532e5,2025-01-20T20:39:16.735096,3076.54,deposit,Mckenzie Inc,Alejandrostad,False,False,24364.95,27441.49,4ab15061-0039-4f0e-abbb-202b05ff0c18,checking,KFDM67467621202169,24705.78,898cace7-aee2-448d-8b8f-91164a959c35,Katie Martinez,laurayoung@example.com,3583957829,"669 David Island Apt. 778, Davidside, SC 77543",1951-08-21,2022-07-17T12:53:10.597098
986d53ce-fc6b-494f-b758-b139a80e292e,2025-01-03T21:41:15.689682,341.12,transfer,Thomas Group,Lake Brenda,False,False,2222.26,1881.14,5ff105f1-a4a3-4a10-8905-7a3c02145685,savings,TKLF76365564729293,5141.06,f891cd7c-e9b9-465e-a22e-694c2f3b08a0,Ashley Bird,shawn88@example.com,(687)443-1527,"9329 Wilcox Passage Suite 161, East Thomas, IA 01396",1956-12-30,2024-04-15T06:49:33.875402
26404add-7b7a-46f7-afd5-93eb37b2a1b1,2025-03-16T01:13:53.990710,3704.0,transfer,Hester and Sons,West Grant,False,False,85911.75,82207.75,f2f75d50-1020-41a4-8240-af17715c9c52,credit,MMHC77971775170166,87370.87,8594111f-aba3-4bfa-9346-65e586b5fe07,Brittney Olson,bellangela@example.org,001-649-636-8998x09402,"PSC 5022, Box 9612, APO AP 83492",2005-05-06,2020-03-09T22:20:40.605965
